,var1,var2,cluster
1662,49.2724859,-123.06931570000002,7
1663,49.259766799999994,-123.0700258,7
1664,49.2601564,-123.07001149999999,7
397,49.2204967,-122.97572190000001,7
398,49.2212878,-122.9765543,7
399,49.2236028,-122.9839649,7
400,49.2257138,-122.99048,7
1121,49.225037,-123.06591940000001,7
1116,49.280248900000004,-122.9656189,7
1107,49.2644187,-122.98178909999999,7
425,49.2643652,-123.06992509999999,7
427,49.226799,-122.9937567,7
428,49.264119,-123.0227773,7
437,49.2259651,-123.0026162,7
438,49.226354,-123.00396370000001,7
441,49.2253804,-122.99971029999999,7
462,49.2193183,-123.0410871,7
463,49.2258237,-122.9944187,7
464,49.2271784,-122.9949525,7
494,49.2424921,-123.05983859999999,7
1963,49.205922799999996,-123.029877,7
495,49.2322045,-123.0294425,7
497,49.24459829999999,-123.06436409999998,7
500,49.2698716,-123.0439878,7
1959,49.2672176,-123.005743,7
1958,49.26690120000001,-123.0057206,7
1957,49.265657899999994,-123.0049828,7
1087,49.3266813,-122.95022820000001,7
523,49.239286,-123.0527783,7
524,49.2286846,-122.99978700000001,7
525,49.2287857,-123.0000635,7
533,49.2382172,-123.0321396,7
534,49.2810135,-123.0563034,7
1086,49.3266797,-122.94972150000001,7
1085,49.316224600000005,-122.9533502,7
1948,49.239360299999994,-123.0655747,7
1084,49.266326299999996,-123.0695173,7
538,49.2327946,-123.034803,7
539,49.2243084,-122.9854875,7
1071,49.2215669,-122.9885007,7
1066,49.2431778,-123.0619104,7
549,49.2226452,-122.98231080000001,7
550,49.226555700000006,-122.9932203,7
1939,49.1391144,-123.01221869999999,7
490,49.2718891,-123.0694101,7
489,49.2719391,-123.06941259999999,7
488,49.2716851,-123.0697554,7
487,49.271642299999996,-123.06975619999999,7
1105,49.2802492,-122.9654699,7
1994,49.2620492,-123.03324920000001,7
465,49.2272795,-122.99452409999999,7
466,49.2271279,-122.9946611,7
467,49.228071299999996,-122.99750900000001,7
1990,49.281313700000005,-123.04835600000001,7
468,49.2300329,-123.003695,7
469,49.2316477,-123.00877450000002,7
470,49.2313625,-123.00895190000001,7
471,49.2313829,-123.0091445,7
1673,49.2735245,-123.0693646,7
1674,49.26651939999999,-123.0694706,7
352,49.234077899999996,-123.03537150000001,7
1676,49.227030799999994,-123.0077239,7
478,49.214974600000005,-122.98790149999999,7
479,49.2655119,-122.9784752,7
480,49.2741725,-123.06970259999999,7
1977,49.2586249,-123.0275436,7
1976,49.229246200000006,-123.00128190000001,7
1975,49.2691846,-123.045359,7
481,49.2720241,-123.06940390000001,7
482,49.27202570000001,-123.06974879999999,7
483,49.2717708,-123.0697537,7
484,49.2718565,-123.06975209999999,7
485,49.2718137,-123.06975290000001,7
486,49.271728,-123.06975459999998,7
1981,49.281484999999996,-123.0562148,7
1464,49.326680700000004,-122.9504438,7
